creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,satisfaction_score,card_type,point_earned,payment_proxy,age_group,tenure_group,balance_group,average_revenue_group,annual_value_proxy,monthly_value_proxy,monthly_spend_category,customer_lifetime_value,customer_value_segment,active_status,credit_card_status,product_segment,actual_churn,churn_probability,predicted_churn
642,France,Female,33,4,84607.34,2,0,1,60059.47,5,GOLD,880,GOLD,31-40,3-5 years,Medium,Medium,2672.44,222.7,Medium,10689.76,Gold,Active,No Credit Card,2 product(s),0,0.20759162172837844,0
624,France,Female,45,3,68639.57,1,1,0,168002.31,2,DIAMOND,553,DIAMOND,41-50,3-5 years,Medium,Very High,2609.3,217.44,Medium,7827.9,Silver,Inactive,Has Credit Card,1 product(s),1,0.7728161244276393,1
754,France,Male,37,6,0.0,1,1,1,116141.72,5,SILVER,495,SILVER,31-40,6-8 years,Low,High,948.21,79.02,Low,5689.26,Silver,Active,Has Credit Card,1 product(s),0,0.3484446236173185,0
792,France,Male,31,6,71269.89,2,0,1,125912.77,2,DIAMOND,660,DIAMOND,31-40,6-8 years,Medium,High,2624.96,218.75,Medium,15749.76,Gold,Active,No Credit Card,2 product(s),0,0.15730891511843517,0
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,DIAMOND,245,DIAMOND,41-50,0-2 years,Very High,High,3786.6,315.55,Very High,7573.2,Silver,Inactive,Has Credit Card,1 product(s),1,0.7565557944486773,1
447,France,Female,44,5,89188.83,1,1,1,75408.24,1,PLATINUM,909,PLATINUM,41-50,3-5 years,Medium,Medium,2735.32,227.94,Medium,13676.6,Gold,Active,Has Credit Card,1 product(s),0,0.5021869029940558,1
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,4,SILVER,498,SILVER,18-30,0-2 years,High,Medium,2914.54,242.88,High,2914.54,Bronze,Active,Has Credit Card,1 product(s),0,0.19187921030770422,0
733,Germany,Male,38,9,111347.37,2,0,1,194872.97,2,GOLD,260,GOLD,31-40,9-10 years,High,Very High,3571.31,297.61,Very High,32141.79,Platinum,Active,No Credit Card,2 product(s),0,0.25919330219076825,0
686,France,Male,26,7,0.0,2,1,0,1540.89,3,DIAMOND,414,DIAMOND,18-30,6-8 years,Low,Low,454.7,37.89,Low,3182.9,Bronze,Inactive,Has Credit Card,2 product(s),0,0.07530631866435634,0
658,France,Male,44,2,168396.34,1,1,1,14178.73,2,SILVER,648,SILVER,41-50,0-2 years,Very High,Low,3882.82,323.57,Very High,7765.64,Silver,Active,Has Credit Card,1 product(s),0,0.5360562024664522,1
757,France,Male,38,0,0.0,1,1,0,83263.06,1,PLATINUM,537,PLATINUM,31-40,0-2 years,Medium,Medium,804.82,67.07,Low,804.82,Bronze,Inactive,Has Credit Card,1 product(s),0,0.42759647174495796,0
673,Germany,Male,47,1,183579.54,2,0,1,34047.54,5,PLATINUM,772,PLATINUM,41-50,0-2 years,Very High,Low,4467.83,372.32,Very High,4467.83,Silver,Active,No Credit Card,2 product(s),0,0.3921598616218531,0
626,Germany,Female,23,6,85897.95,1,1,0,109742.8,2,SILVER,906,SILVER,18-30,6-8 years,Medium,High,2839.67,236.64,High,17038.02,Gold,Inactive,Has Credit Card,1 product(s),0,0.39681465159445367,0
776,Spain,Male,30,6,0.0,2,0,1,63908.86,2,GOLD,928,GOLD,18-30,6-8 years,Low,Medium,1023.54,85.3,Low,6141.24,Silver,Active,No Credit Card,2 product(s),0,0.04909204466852112,0
743,Germany,Male,39,3,119695.75,1,0,1,26136.13,4,GOLD,837,GOLD,31-40,3-5 years,High,Low,3063.1,255.26,High,9189.3,Silver,Active,No Credit Card,1 product(s),0,0.5334050883045607,1
459,Spain,Female,42,6,129634.25,2,1,1,177683.02,3,PLATINUM,326,PLATINUM,41-50,6-8 years,Very High,Very High,3884.1,323.68,Very High,23304.6,Platinum,Active,Has Credit Card,2 product(s),1,0.4072234709402916,0
596,Spain,Male,20,3,187294.46,1,1,0,103456.47,4,DIAMOND,719,DIAMOND,18-30,3-5 years,Very High,High,4742.67,395.22,Very High,14228.01,Gold,Inactive,Has Credit Card,1 product(s),0,0.46773694064308147,0
426,France,Male,34,9,0.0,2,1,0,107876.91,2,PLATINUM,767,PLATINUM,31-40,9-10 years,Medium,High,1162.88,96.91,Low,10465.92,Gold,Inactive,Has Credit Card,2 product(s),0,0.08840414267314162,0
591,France,Male,49,3,0.0,2,1,0,50123.44,2,GOLD,560,GOLD,41-50,3-5 years,Medium,Low,770.62,64.22,Low,2311.86,Bronze,Inactive,Has Credit Card,2 product(s),0,0.2011390375738182,0
640,Spain,Female,34,3,77826.8,1,1,1,168544.85,4,DIAMOND,329,DIAMOND,31-40,3-5 years,Medium,Very High,2683.76,223.65,Medium,8051.28,Silver,Active,Has Credit Card,1 product(s),0,0.3069210144557728,0
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,2,PLATINUM,703,PLATINUM,61+,0-2 years,High,High,3284.8,273.73,High,3284.8,Bronze,Active,No Credit Card,2 product(s),0,0.4677116164254891,0
835,Germany,Female,47,5,108289.28,2,1,1,45859.55,5,GOLD,787,GOLD,41-50,3-5 years,High,Low,3028.58,252.38,High,15142.9,Gold,Active,Has Credit Card,2 product(s),1,0.529860181955829,1
683,France,Female,29,9,0.0,2,1,1,48849.89,3,GOLD,468,GOLD,18-30,9-10 years,Medium,Low,718.25,59.85,Low,6464.25,Silver,Active,Has Credit Card,2 product(s),0,0.09649640849506998,0
660,Spain,Female,33,1,0.0,2,0,0,117834.91,1,PLATINUM,485,PLATINUM,31-40,0-2 years,Low,High,1071.67,89.31,Low,1071.67,Bronze,Inactive,No Credit Card,2 product(s),0,0.12224312538544833,0
720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1,PLATINUM,274,PLATINUM,51-60,9-10 years,High,Very High,3483.17,290.26,High,31348.53,Platinum,Inactive,No Credit Card,2 product(s),1,0.7712148380689492,1
732,Spain,Male,33,8,0.0,1,1,0,119882.7,2,DIAMOND,741,DIAMOND,31-40,6-8 years,Low,High,1089.91,90.83,Low,8719.28,Silver,Inactive,Has Credit Card,1 product(s),0,0.4706049034009957,0
850,France,Female,39,2,148586.64,1,1,1,176791.27,2,DIAMOND,373,DIAMOND,31-40,0-2 years,Very High,Very High,4162.19,346.85,Very High,8324.38,Silver,Active,Has Credit Card,1 product(s),0,0.3831619346660274,0
608,Spain,Female,63,3,139529.93,2,1,1,175696.16,2,GOLD,961,GOLD,61+,3-5 years,Very High,Very High,4389.58,365.8,Very High,13168.74,Gold,Active,Has Credit Card,2 product(s),1,0.45861380851065303,0
462,France,Male,39,4,140133.08,2,0,0,131304.45,1,SILVER,627,SILVER,31-40,3-5 years,Very High,High,4012.68,334.39,Very High,16050.72,Gold,Inactive,No Credit Card,2 product(s),0,0.29149309153339265,0
573,Germany,Male,30,8,127406.5,1,1,0,192950.6,4,PLATINUM,927,PLATINUM,18-30,6-8 years,High,Very High,4096.38,341.36,Very High,32771.04,Platinum,Inactive,Has Credit Card,1 product(s),0,0.5485469087940213,1
850,Spain,Male,41,8,132838.07,1,1,1,175347.28,4,DIAMOND,751,DIAMOND,41-50,6-8 years,Very High,Very High,4029.0,335.75,Very High,32232.0,Platinum,Active,Has Credit Card,1 product(s),0,0.413964030839439,0
488,France,Female,22,6,0.0,2,1,1,66393.89,4,SILVER,826,SILVER,18-30,6-8 years,Low,Medium,984.97,82.08,Low,5909.82,Silver,Active,Has Credit Card,2 product(s),0,0.07635966168640822,0
500,Spain,Male,38,7,0.0,2,0,0,192013.23,2,DIAMOND,870,DIAMOND,31-40,6-8 years,Medium,Very High,1635.07,136.26,Medium,11445.49,Gold,Inactive,No Credit Card,2 product(s),0,0.17903871986184539,0
687,Spain,Male,38,8,69434.4,2,1,1,66580.13,4,GOLD,778,GOLD,31-40,6-8 years,Medium,Medium,2350.59,195.88,Medium,18804.72,Gold,Active,Has Credit Card,2 product(s),1,0.15858345054492656,0
654,France,Male,32,9,121455.65,1,1,0,190068.53,2,GOLD,295,GOLD,31-40,9-10 years,High,Very High,3646.96,303.91,Very High,32822.64,Platinum,Inactive,Has Credit Card,1 product(s),1,0.3405989341308206,0
731,Germany,Male,35,2,127862.93,2,1,0,139083.7,1,PLATINUM,561,PLATINUM,31-40,0-2 years,Very High,High,3773.18,314.43,Very High,7546.36,Silver,Inactive,Has Credit Card,2 product(s),0,0.229331539715207,0
719,Spain,Female,35,8,0.0,1,1,1,165162.4,5,DIAMOND,569,DIAMOND,31-40,6-8 years,Medium,Very High,1230.31,102.53,Medium,9842.48,Gold,Active,Has Credit Card,1 product(s),0,0.36370292976522806,0
845,France,Male,33,8,164385.53,1,1,0,150664.97,5,GOLD,588,GOLD,31-40,6-8 years,Very High,Very High,4455.04,371.25,Very High,35640.32,Platinum,Inactive,Has Credit Card,1 product(s),0,0.40235026326742024,0
742,Germany,Female,36,2,129748.54,2,0,0,47271.61,3,GOLD,914,GOLD,31-40,0-2 years,Very High,Low,3528.33,294.03,High,7056.66,Silver,Inactive,No Credit Card,2 product(s),1,0.2875243619715925,0
701,France,Male,39,9,140236.98,1,0,1,146651.99,2,PLATINUM,342,PLATINUM,31-40,9-10 years,Very High,High,3829.0,319.08,Very High,34461.0,Platinum,Active,No Credit Card,1 product(s),0,0.32844612379789573,0
757,France,Male,36,7,144852.06,1,0,0,130861.95,2,SILVER,575,SILVER,31-40,6-8 years,Very High,High,3958.85,329.9,Very High,27711.95,Platinum,Inactive,No Credit Card,1 product(s),0,0.3841639341614202,0
443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1,PLATINUM,792,PLATINUM,41-50,3-5 years,High,Low,3074.33,256.19,High,9222.99,Silver,Inactive,Has Credit Card,1 product(s),1,0.8414314352255855,1
745,Germany,Female,44,0,119638.21,1,1,1,34265.08,3,SILVER,660,SILVER,41-50,0-2 years,High,Low,3014.09,251.17,High,3014.09,Bronze,Active,Has Credit Card,1 product(s),1,0.7487226590867989,1
618,Germany,Male,41,8,37702.79,1,1,1,195775.48,5,GOLD,615,GOLD,41-50,6-8 years,Medium,Very High,2160.43,180.04,Medium,17283.44,Gold,Active,Has Credit Card,1 product(s),0,0.4800264129994016,0
764,Germany,Female,39,9,138341.51,1,1,0,50072.94,2,GOLD,699,GOLD,31-40,9-10 years,Very High,Low,3486.69,290.56,High,31380.21,Platinum,Inactive,Has Credit Card,1 product(s),1,0.6772665924448253,1
713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1,SILVER,656,SILVER,31-40,6-8 years,Very High,Medium,3623.1,301.92,Very High,25361.7,Platinum,Active,Has Credit Card,1 product(s),1,0.5079509984557672,1
615,France,Male,59,8,0.0,2,1,1,165576.55,2,DIAMOND,948,DIAMOND,51-60,6-8 years,Medium,Very High,1541.88,128.49,Medium,12335.04,Gold,Active,Has Credit Card,2 product(s),0,0.21098504988054312,0
673,Spain,Female,37,8,0.0,2,1,1,183318.79,1,SILVER,603,SILVER,31-40,6-8 years,Low,Very High,1458.09,121.51,Medium,11664.72,Gold,Active,Has Credit Card,2 product(s),0,0.0807795077800932,0
633,Spain,Female,33,4,92855.02,1,1,1,159813.18,3,SILVER,804,SILVER,31-40,3-5 years,Medium,Very High,3178.17,264.85,High,12712.68,Gold,Active,Has Credit Card,1 product(s),0,0.3093989246593533,0
686,France,Male,34,6,146178.13,2,1,1,88837.11,2,SILVER,946,SILVER,31-40,6-8 years,Very High,Medium,4080.75,340.06,Very High,24484.5,Platinum,Active,Has Credit Card,2 product(s),0,0.17757700265284476,0
524,France,Male,40,2,180516.9,1,1,0,180002.42,4,GOLD,626,GOLD,31-40,0-2 years,Very High,Very High,4943.35,411.95,Very High,9886.7,Gold,Inactive,Has Credit Card,1 product(s),0,0.5210543848557176,1
661,France,Male,47,5,0.0,1,0,1,107243.31,4,DIAMOND,308,DIAMOND,41-50,3-5 years,Low,High,810.22,67.52,Low,4051.1,Bronze,Active,No Credit Card,1 product(s),1,0.6724194641206303,1
633,France,Female,42,1,0.0,2,1,0,56865.62,2,SILVER,930,SILVER,41-50,0-2 years,Low,Medium,989.33,82.44,Low,989.33,Bronze,Inactive,Has Credit Card,2 product(s),0,0.18037151978709304,0
576,Germany,Male,63,3,148843.56,1,1,0,69414.13,2,DIAMOND,930,DIAMOND,61+,3-5 years,Very High,Medium,3908.94,325.74,Very High,11726.82,Gold,Inactive,Has Credit Card,1 product(s),1,0.8369173281299819,1
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,5,DIAMOND,425,DIAMOND,18-30,0-2 years,High,Medium,2597.71,216.48,Medium,2597.71,Bronze,Inactive,Has Credit Card,1 product(s),0,0.48551736609348145,0
610,Germany,Male,57,6,106938.11,2,0,1,186612.47,4,DIAMOND,913,DIAMOND,51-60,6-8 years,High,Very High,3768.32,314.03,Very High,22609.92,Platinum,Active,No Credit Card,2 product(s),0,0.4831524250616743,0
679,Spain,Male,39,6,0.0,2,1,0,12266.06,2,GOLD,702,GOLD,31-40,6-8 years,Medium,Low,652.33,54.36,Low,3913.98,Bronze,Inactive,Has Credit Card,2 product(s),0,0.08166459125270319,0
731,France,Male,43,2,0.0,1,1,1,170034.95,2,DIAMOND,777,DIAMOND,41-50,0-2 years,Low,Very High,1358.67,113.22,Medium,2717.34,Bronze,Active,Has Credit Card,1 product(s),1,0.6202696855537908,1
850,France,Female,39,7,79259.99,1,0,1,186910.74,1,DIAMOND,976,DIAMOND,31-40,6-8 years,Medium,Very High,3127.75,260.65,High,21894.25,Platinum,Active,No Credit Card,1 product(s),0,0.3865322087060977,0
850,Germany,Female,25,8,69385.17,2,1,0,87834.24,4,SILVER,722,SILVER,18-30,6-8 years,Medium,Medium,2427.87,202.32,Medium,19422.96,Gold,Inactive,Has Credit Card,2 product(s),0,0.15543292649693827,0
527,Spain,Female,29,2,27755.97,1,1,0,97468.44,3,PLATINUM,525,PLATINUM,18-30,0-2 years,Medium,Medium,1424.96,118.75,Medium,2849.92,Bronze,Inactive,Has Credit Card,1 product(s),1,0.4833100930328759,0
692,Spain,Female,47,3,0.0,2,1,0,150802.41,3,SILVER,525,SILVER,41-50,3-5 years,Medium,Very High,1256.51,104.71,Medium,3769.53,Bronze,Inactive,Has Credit Card,2 product(s),1,0.2273963173630767,0
579,Spain,Male,56,4,99340.83,1,0,0,4523.74,1,DIAMOND,806,DIAMOND,51-60,3-5 years,High,Low,2532.44,211.04,Medium,10129.76,Gold,Inactive,No Credit Card,1 product(s),1,0.8663692165618793,1
678,Spain,Female,49,1,0.0,2,1,1,102472.9,1,GOLD,502,GOLD,41-50,0-2 years,Medium,High,1003.36,83.61,Low,1003.36,Bronze,Active,Has Credit Card,2 product(s),0,0.16632210708545223,0
469,Spain,Male,37,9,96776.49,1,1,1,119890.86,4,PLATINUM,406,PLATINUM,31-40,9-10 years,Medium,High,2857.98,238.16,High,25721.82,Platinum,Active,Has Credit Card,1 product(s),0,0.24099757160098256,0
587,Germany,Female,37,6,104414.03,1,1,0,192026.02,4,DIAMOND,749,DIAMOND,31-40,6-8 years,High,Very High,3542.91,295.24,High,21257.46,Platinum,Inactive,Has Credit Card,1 product(s),0,0.6321623897945483,1
679,France,Male,45,3,146758.24,1,1,0,48466.89,4,PLATINUM,873,PLATINUM,41-50,3-5 years,Very High,Low,3734.0,311.17,Very High,11202.0,Gold,Inactive,Has Credit Card,1 product(s),0,0.6922078057466787,1
748,Spain,Female,40,4,0.0,2,1,0,132368.47,3,DIAMOND,770,DIAMOND,31-40,3-5 years,Low,High,1286.84,107.24,Medium,5147.36,Silver,Inactive,Has Credit Card,2 product(s),0,0.1360537126001059,0
659,France,Female,50,3,0.0,1,1,0,183399.12,5,PLATINUM,818,PLATINUM,41-50,3-5 years,Medium,Very High,1446.0,120.5,Medium,4338.0,Silver,Inactive,Has Credit Card,1 product(s),1,0.8439935298138829,1
529,Spain,Male,34,9,0.0,1,1,1,93208.22,3,DIAMOND,562,DIAMOND,31-40,9-10 years,Low,Medium,867.04,72.25,Low,7803.36,Silver,Active,Has Credit Card,1 product(s),0,0.3603191838799301,0
752,Germany,Male,30,4,81523.38,1,1,1,36885.85,1,SILVER,403,SILVER,18-30,3-5 years,Medium,Low,2136.4,178.03,Medium,8545.6,Silver,Active,Has Credit Card,1 product(s),0,0.19569852632311568,0
738,Germany,Male,58,2,133745.44,4,1,0,28373.86,4,GOLD,725,GOLD,51-60,0-2 years,Very High,Low,3659.28,304.94,Very High,7318.56,Silver,Inactive,Has Credit Card,3+ products,1,0.9469828433563628,1
547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,DIAMOND,579,DIAMOND,51-60,3-5 years,High,Low,2961.37,246.78,High,11845.48,Gold,Inactive,Has Credit Card,3+ products,1,0.9688727114420972,1
574,France,Female,39,5,119013.86,1,1,0,103421.91,4,DIAMOND,904,DIAMOND,31-40,3-5 years,High,High,3469.39,289.12,High,17346.95,Gold,Inactive,Has Credit Card,1 product(s),0,0.4735221911834756,0
655,Germany,Female,30,1,83173.98,2,1,1,184259.6,5,DIAMOND,338,DIAMOND,18-30,0-2 years,Medium,Very High,2993.78,249.48,High,2993.78,Bronze,Active,Has Credit Card,2 product(s),0,0.1740924377837247,0
771,Spain,Male,51,5,135506.58,3,1,1,152479.64,5,SILVER,853,SILVER,51-60,3-5 years,Very High,Very High,4259.03,354.92,Very High,21295.15,Platinum,Active,Has Credit Card,3+ products,1,0.8739614922467357,1
705,France,Female,55,8,0.0,2,1,1,14392.68,3,GOLD,761,GOLD,51-60,6-8 years,Medium,Low,692.46,57.71,Low,5539.68,Silver,Active,Has Credit Card,2 product(s),0,0.22712092913089074,0
513,Spain,Female,42,10,0.0,2,0,1,73151.25,5,DIAMOND,809,DIAMOND,41-50,9-10 years,Low,Medium,1010.26,84.19,Low,10102.6,Gold,Active,No Credit Card,2 product(s),0,0.1864206983739738,0
618,Germany,Male,44,5,157955.83,2,0,0,139297.71,5,GOLD,668,GOLD,41-50,3-5 years,Very High,High,4429.61,369.13,Very High,22148.05,Platinum,Inactive,No Credit Card,2 product(s),0,0.45143204396799924,0
602,France,Male,35,8,0.0,1,1,1,22499.29,2,DIAMOND,615,DIAMOND,31-40,6-8 years,Medium,Low,540.0,45.0,Low,4320.0,Silver,Active,Has Credit Card,1 product(s),0,0.3810970463964089,0
678,Spain,Female,27,5,87099.85,2,1,0,149550.95,2,SILVER,957,SILVER,18-30,3-5 years,Medium,Very High,3208.25,267.35,High,16041.25,Gold,Inactive,Has Credit Card,2 product(s),0,0.27072713160728457,0
827,France,Male,38,5,0.0,2,0,0,103305.01,2,SILVER,785,SILVER,31-40,3-5 years,Low,High,1149.03,95.75,Low,5745.15,Silver,Inactive,No Credit Card,2 product(s),0,0.07320935614206357,0
641,Spain,Female,40,4,101090.27,1,1,1,51703.09,5,GOLD,447,GOLD,31-40,3-5 years,High,Medium,2623.82,218.65,Medium,10495.28,Gold,Active,Has Credit Card,1 product(s),0,0.33497126902500346,0
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,4,SILVER,453,SILVER,51-60,3-5 years,Very High,Very High,4457.54,371.46,Very High,17830.16,Gold,Inactive,Has Credit Card,1 product(s),1,0.8582125070464204,1
787,Germany,Female,42,2,74483.97,2,0,1,44273.91,3,GOLD,569,GOLD,41-50,0-2 years,Medium,Low,2235.55,186.3,Medium,4471.1,Silver,Active,No Credit Card,2 product(s),0,0.34896128432636286,0
546,France,Female,27,8,0.0,2,1,1,14858.1,2,SILVER,776,SILVER,18-30,6-8 years,Low,Low,702.29,58.52,Low,5618.32,Silver,Active,Has Credit Card,2 product(s),0,0.1007182557389048,0
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,5,DIAMOND,624,DIAMOND,41-50,0-2 years,Very High,High,3648.31,304.03,Very High,3648.31,Bronze,Active,Has Credit Card,1 product(s),0,0.5868654394095684,1
755,France,Male,31,5,0.0,2,0,1,194660.78,4,DIAMOND,535,DIAMOND,31-40,3-5 years,Low,Very High,1480.8,123.4,Medium,7404.0,Silver,Active,No Credit Card,2 product(s),0,0.06883382227688335,0
526,Spain,Male,35,5,0.0,2,1,1,105618.14,3,PLATINUM,557,PLATINUM,31-40,3-5 years,Low,High,1046.59,87.22,Low,5232.95,Silver,Active,Has Credit Card,2 product(s),0,0.059989893308345164,0
840,Germany,Female,51,1,87779.83,1,0,1,36687.11,4,GOLD,995,GOLD,51-60,0-2 years,Medium,Low,2556.53,213.04,Medium,2556.53,Bronze,Active,No Credit Card,1 product(s),1,0.6570762213371593,1
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,3,SILVER,803,SILVER,31-40,0-2 years,Very High,Very High,4139.91,344.99,Very High,8279.82,Silver,Active,Has Credit Card,1 product(s),1,0.45207967150138884,0
650,Spain,Female,30,6,0.0,1,0,0,67997.13,4,GOLD,963,GOLD,18-30,6-8 years,Low,Medium,941.49,78.46,Low,5648.94,Silver,Inactive,No Credit Card,1 product(s),1,0.4983819039503472,0
617,France,Female,27,4,0.0,2,0,0,190269.21,3,PLATINUM,342,PLATINUM,18-30,3-5 years,Low,Very High,1362.35,113.53,Medium,5449.4,Silver,Inactive,No Credit Card,2 product(s),0,0.13312411959724338,0
574,Spain,Male,30,5,120355.0,1,1,0,137793.35,3,SILVER,420,SILVER,18-30,3-5 years,High,High,3426.07,285.51,High,17130.35,Gold,Inactive,Has Credit Card,1 product(s),0,0.3802261172289102,0
657,Spain,Male,75,7,126273.95,1,0,1,91673.6,1,GOLD,554,GOLD,61+,6-8 years,High,Medium,3380.85,281.74,High,23665.95,Platinum,Active,No Credit Card,1 product(s),0,0.32490466191891715,0
630,Spain,Male,32,4,82034.0,1,0,0,146326.45,5,GOLD,708,GOLD,31-40,3-5 years,Medium,High,2846.31,237.19,High,11385.24,Gold,Inactive,No Credit Card,1 product(s),0,0.3494846522392342,0
456,Germany,Male,32,9,133060.63,1,1,1,125167.92,2,DIAMOND,655,DIAMOND,31-40,9-10 years,Very High,High,3734.55,311.21,Very High,33610.95,Platinum,Active,Has Credit Card,1 product(s),0,0.40198706496249287,0
729,France,Male,34,3,152303.8,1,1,0,12128.69,2,PLATINUM,980,PLATINUM,31-40,3-5 years,Very High,Low,3716.72,309.73,Very High,11150.16,Gold,Inactive,Has Credit Card,1 product(s),0,0.35449705824348354,0
726,Spain,Female,26,1,80780.16,1,1,1,19225.85,2,SILVER,457,SILVER,18-30,0-2 years,Medium,Low,2060.23,171.69,Medium,2060.23,Bronze,Active,Has Credit Card,1 product(s),0,0.22347963068620375,0
850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1,GOLD,950,GOLD,51-60,3-5 years,High,High,3676.25,306.35,Very High,14705.0,Gold,Inactive,No Credit Card,1 product(s),1,0.8849644481525231,1
741,Spain,Female,42,9,121056.63,2,1,0,39122.58,4,PLATINUM,872,PLATINUM,41-50,9-10 years,High,Low,3292.75,274.4,High,29634.75,Platinum,Inactive,Has Credit Card,2 product(s),0,0.42385635340148126,0
702,Germany,Male,36,9,90560.48,2,1,0,174268.87,2,PLATINUM,941,PLATINUM,31-40,9-10 years,Medium,Very High,3393.05,282.75,High,30537.45,Platinum,Inactive,Has Credit Card,2 product(s),0,0.2895503220154845,0
850,France,Female,32,5,106290.64,1,1,0,121982.73,4,DIAMOND,946,DIAMOND,31-40,3-5 years,High,High,3328.73,277.39,High,16643.65,Gold,Inactive,Has Credit Card,1 product(s),0,0.3937493749835121,0
622,France,Male,43,8,0.0,2,1,0,100618.17,2,GOLD,650,GOLD,41-50,6-8 years,Low,High,1068.09,89.01,Low,8544.72,Silver,Inactive,Has Credit Card,2 product(s),0,0.2292962510332257,0
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,2,GOLD,763,GOLD,31-40,3-5 years,High,High,3457.84,288.15,High,17289.2,Gold,Inactive,Has Credit Card,1 product(s),0,0.6684964105101967,1
505,Germany,Male,40,6,47869.69,2,1,1,155061.97,1,DIAMOND,910,DIAMOND,31-40,6-8 years,Medium,Very High,2427.7,202.31,Medium,14566.2,Gold,Active,Has Credit Card,2 product(s),0,0.23173450268774606,0
765,France,Female,56,1,0.0,1,1,0,13228.93,3,PLATINUM,944,PLATINUM,51-60,0-2 years,Medium,Low,658.14,54.84,Low,658.14,Bronze,Inactive,Has Credit Card,1 product(s),1,0.8836209066758578,1
601,France,Male,38,4,60013.81,1,1,1,38020.05,3,SILVER,895,SILVER,31-40,3-5 years,Medium,Low,1957.88,163.16,Medium,7831.52,Silver,Active,Has Credit Card,1 product(s),0,0.340089930629999,0
520,Spain,Female,30,4,145222.99,2,0,0,145160.96,3,GOLD,779,GOLD,18-30,3-5 years,Very High,High,4259.76,354.98,Very High,17039.04,Gold,Inactive,No Credit Card,2 product(s),0,0.27472228043538016,0
628,France,Male,37,0,0.0,2,1,1,171707.93,4,GOLD,668,GOLD,31-40,0-2 years,Low,Very High,1432.54,119.38,Medium,1432.54,Bronze,Active,Has Credit Card,2 product(s),0,0.07474645135446872,0
794,Spain,Male,31,0,144880.34,2,0,1,175643.44,3,PLATINUM,542,PLATINUM,31-40,0-2 years,Very High,Very High,4286.82,357.23,Very High,4286.82,Silver,Active,No Credit Card,2 product(s),0,0.1466705039856036,0
569,Spain,Female,30,3,139528.23,1,1,1,33230.37,4,SILVER,705,SILVER,18-30,3-5 years,Very High,Low,3429.22,285.77,High,10287.66,Gold,Active,Has Credit Card,1 product(s),0,0.2530315567169681,0
